工单号,专业,一级网络类型,城市,地区名称,设备机房,网元名称,故障类别,BTS+站点ABIS控制链路断,BTS+[衍生关联]无线基站断站合并,NODEB+NodeB退服,NODEB+[关联告警]（拓扑关联）疑似动力原因断站工单,IPRAN+[关联告警]传输原因断站工单,EnodeB+网元断链告警,EnodeB+[衍生关联]无线基站断站合并,EnodeB+[关联告警]同站点传输托管告警关联基站断站,NODEB+[衍生关联]无线基站断站合并,EnodeB+[关联告警]（无传输托管）疑似动力原因断站工单,EnodeB+基站退出服务,EnodeB+[衍生告警]华为LTE无线基站的断站,NODEB+[关联告警]（无传输托管）疑似动力原因断站工单,BTS+[关联告警]同站点传输托管告警关联基站断站,IPRAN+物理端口Down,IPRAN+[关联告警]预判停电引起的传输故障,BTS+[衍生关联]无线基站设备和链路类告警合并,BTS+载频的PA温度严重告警(载频级告警;超过95度),UtranCell+[衍生关联]无线基站小区退服合并,NODEB+[关联告警]（无传输托管）动力原因断站工单,CELL+CELL LOGICAL CHANNEL AVAILABILITY SUPERVISION,BTS+[衍生告警]爱立信2G无线基站的断站,Eutrancell+[衍生关联]无线基站小区退服合并,UtranCell+小区退服,NODEB+RRU链路断,NODEB+[衍生关联]无线基站设备和链路类告警合并,BTS+[关联告警]（拓扑关联）疑似动力原因断站工单,Eutrancell+LTE小区退出服务,UtranCell+UtranCell_ServiceUnavailable,NODEB+DigitalCable_CableFailure,NODEB+AuxPlugInUnit_LossOfMains,EnodeB+PowerFailure,EnodeB+[衍生关联]无线基站设备和链路类告警合并,EnodeB+[衍生告警]爱立信LTE基站断站,EnodeB+[关联告警]（无传输托管）动力原因断站工单,NODEB+[关联告警]同站点传输托管告警关联基站断站,EnodeB+[关联告警]（拓扑关联）疑似动力原因断站工单,EnodeB+设备掉电,SDH+[关联告警]传输原因断站工单,Eutrancell+小区不可用告警,NODEB+[主次关联]爱立信3G基站断站,EnodeB+Heartbeat Failure,BTS+[关联告警]（无传输托管）疑似动力原因断站工单,IPRAN+[关联告警]传输专业链路告警与无线专业大面积断站关联,BTS+载频与CMB的HDLC链路断,NODEB+设备掉电,CELL+[衍生关联]无线基站小区退服合并,EnodeB+Power Failure,BTS+RRU链路断,EnodeB+射频单元维护链路异常告警,EnodeB+[衍生关联]同地市5分钟内10个4G基站断站,NODEB+[关联告警]（拓扑关联）动力原因断站工单,EnodeB+BBU光模块收发异常告警,EnodeB+Link Failure,CELL+GSM小区退出服务告警,BTS+OML故障告警,EnodeB+RRU链路断,UtranCell+UMTS小区不可用告警,NODEB+NodeB不可用告警,IPRAN+以太网物理接口(ETPI) 信号丢失(LOS),EnodeB+[关联告警]（拓扑关联）动力原因断站工单,NODEB+[衍生关联]同地市5分钟内10个3G基站断站,BTS+[关联告警]（无传输托管）动力原因断站工单,BTS+[衍生关联]同地市5分钟内10个2G基站断站,BTS+设备掉电,EnodeB+BBU单板维护链路异常告警,BTS+[关联告警]（拓扑关联）动力原因断站工单,NODEB+Network Synch Time from GPS Missing,EnodeB+Network Synch Time from GPS Missing,NODEB+Ethernet Switch Port Fault,SDH+[关联告警]传输专业链路告警与无线专业大面积断站关联,NODEB+Plug-In Unit General Problem,NODEB+AlmDevice Power Failure,EnodeB+PA去使能,BTS+PA去使能,EnodeB+RF Reflected Power High,IPRAN+电源整体功能失效,Eutrancell+PLMN Service Unavailable,NODEB+SCTP偶联断,EnodeB+BBU CPRI接口异常告警,NODEB+IMA Group Insufficient Links at Far End,BTS+载频的前向功率3db告警,EnodeB+射频单元光模块收发异常告警
791211322,话音网,无线网,龙华新区,深圳,[深圳观澜品顺楼顶机房一],[GD深圳观澜品顺_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792797522,话音网,无线网,潮安县,潮州,[潮州移动东山水美地面机房一],[GD潮州移动东山水美_微蜂窝_GSM900_1],传输,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800553422,话音网,无线网,龙岗区,深圳,[深圳横岗简一村七楼机房一],[GD深圳横岗简一村_LTE_1_OF; GD深圳横岗简一村_NodeB_Wcdma2100_1; GD深圳横岗简一村_BTS_900_1],动力配套,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809072622,话音网,无线网,饶平县,潮州,[潮州黄冈北门七楼机房一],[GD潮州黄冈北门_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799078522,话音网,无线网,龙岗区,深圳,[深圳龙岗供电挂十三层天面机房一],[GD深圳龙岗供电挂_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800593522,话音网,无线网,宝安区,深圳,[深圳松岗田洋福瑞来搬迁楼顶机房一],[GD深圳松岗田洋福瑞来搬迁_LTE_1_OF; GD深圳松岗田洋福瑞来搬迁_BTS_1800_1; GD深圳松岗富士康南(W10)_NodeB_Wcdma2100_1],动力配套,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804542722,话音网,无线网,坪山新区,深圳,[深圳葵涌盐坝C段三楼顶机房一],[GD深圳盐坝C03_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806171422,话音网,无线网,坪山新区,深圳,[深圳坑梓金沙工业二路六楼机房一],[GD深圳坑梓金沙工业二路_BTS_1800_1; GD深圳坑梓金沙二路_LTE_1_OF],动力配套,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800635422,话音网,无线网,湘桥区,潮州,[潮州电信涸溪天面机房一],[电信涸溪W2100-3; 电信涸溪900-2; 电信涸溪900-3; 电信涸溪900-1; GD潮州电信涸溪_LTE_1_OF; GD潮州电信涸溪_微蜂窝_GSM900_1],动力配套,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805696622,话音网,无线网,南山区,深圳,[深圳南山滨海红树林三地面机房一],[GD深圳南山滨海红树林3_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797881222,话音网,无线网,南山区,深圳,[深圳西丽塘朗工业A区楼顶机房一],[GD深圳南山西丽塘朗工业A区_NodeB_Wcdma2100_1; GD深圳南山西丽塘朗工业A区_BTS_1800_1; GD深圳南山西丽塘朗工业A区_LTE_1_SF],动力配套,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801913122,话音网,无线网,宝安区,深圳,[深圳松岗潭头第四工业东六层天面机房一],[GD深圳松岗潭头第四工业东_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805595722,话音网,无线网,龙岗区,深圳,[深圳市布吉荣城大厦九楼机房一],[GD深圳布吉坂田荣诚大厦_BTS_900_1; GD深圳布吉坂田荣诚大厦_LTE_1_OF; GD深圳布吉坂田荣诚大厦_NodeB_Wcdma2100_1; GD深圳布吉坂田荣诚大厦_BTS_1800_1; JZ-布吉坂田荣诚大厦-龙岗UH(PA2C37链)],动力配套,2,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805220422,传输网,传输网,龙华新区,深圳,[深圳龙华福龙路机房一],[JZ-宝安龙华福龙路基站-宝安UZ(综合节点)(PA1C12环); GD深圳龙华福龙路_LTE_1_OF],传输,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806337122,话音网,无线网,南山区,深圳,[深圳龙华福龙检查站补点机房一],[GD深圳龙华福龙检查站绿化带_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808606422,话音网,无线网,南山区,深圳,[深圳南山青青世界搬迁楼顶机房一],[GD深圳南山青青世界搬迁_LTE_1_OF; GD深圳南山青青世界搬迁_BTS_1800_1],动力配套,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800791122,传输网,传输网,宝安区,深圳,[深圳西乡贤顺工业园楼顶机房一],[JZ-宝安西乡贤顺工业园-宝安UZ(PA9C2链); GD深圳西乡贤顺工业园_NodeB_Wcdma2100_1],传输,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805514722,话音网,无线网,饶平县,潮州,[潮州黄冈正吉七楼机房一],[GD潮州黄冈正吉_微蜂窝_GSM900_1; GD潮州黄冈正吉_LTE_1_OF],动力配套,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794656422,话音网,无线网,坪山新区,深圳,[深圳南澳大鹏地质博物馆地面机房一; 深圳南澳新丰路楼顶机房一],[GD深圳南澳新丰路_NodeB_Wcdma2100_1; GD深圳南澳新丰路_LTE_1_OF; 深圳-H-南澳大鹏地质博物馆-室外拉远-440560-3-1-OF; 深圳-H-南澳大鹏地质博物馆-室外拉远-440560-5-1-OF; 深圳-H-南澳大鹏地质博物馆-室外拉远-440560-4-1-OF],动力配套,0,0,2,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794660922,话音网,无线网,南山区,深圳,[深圳南山金辉大厦三十四楼机房一],[GD深圳南油向南路东_LTE_1_OF; GD深圳南山金辉大厦_NodeB_Wcdma2100_1],动力配套,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802319322,话音网,无线网,宝安区,深圳,[深圳西乡兴业路人人乐机房一],[GD深圳西乡兴业路人人乐_LTE_1_OF; GD深圳西乡兴业路人人乐_NodeB_Wcdma2100_1],动力配套,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804739822,话音网,无线网,宝安区,深圳,[深圳松岗潭头第四工业东六层天面机房一],[GD深圳松岗潭头第四工业东_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792880922,传输网,传输网,宝安区,深圳,[深圳松岗楼岗洋眉坑四楼机房一],[JZ-宝安松岗楼岗洋眉坑-宝安UZ(PA2C1链); GD深圳松岗楼岗洋眉坑_LTE_1_OF],传输,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800630122,传输网,传输网,龙华新区,深圳,[深圳观澜新田和记公司楼顶机房一],[JZ-宝安观澜维业城工业园-宝安UZ(PA3C16链); GD深圳观澜新田和记公司_LTE_1_OF],传输,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804234622,话音网,无线网,坪山新区,深圳,[深圳葵涌盐坝光汇石油楼顶机房一],[GD深圳葵涌盐坝光汇石油_BTS_900_1],动力配套,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805852622,传输网,传输网,龙华新区,深圳,[深圳龙华福龙路机房一],[JZ-宝安龙华福龙路基站-宝安UZ(综合节点)(PA1C12环); GD深圳龙华福龙路_LTE_1_OF],传输,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792118322,话音网,无线网,南山区,深圳,[深圳南山意境D座4F机房一],[GD深圳南山意境_LTE_1_MF],传输,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795592322,话音网,无线网,坪山新区,深圳,[深圳南澳枫南村三一号机房一],[GD深圳南澳枫南村三一号_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791278022,传输网,传输网,宝安区,深圳,[深圳沙井八方圆旅馆二楼机房一; 深圳沙井北方永发五楼机房一],[GD深圳沙井北方永发_LTE_1_OF; JZ-宝安沙井八方圆旅馆基站-宝安UZ(PA2C20链)],传输,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798606522,话音网,无线网,龙岗区,深圳,[深圳坪地香园村楼顶机房一],[GD深圳坪地香园村_NodeB_Wcdma2100_1; GD深圳坪地香园村_LTE_1_OF; GD深圳坪地香园村_BTS_900_1],动力配套,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800378922,传输网,传输网,宝安区,深圳,[深圳西乡贤顺工业园楼顶机房一],[JZ-宝安西乡贤顺工业园-宝安UZ(PA9C2链); GD深圳西乡贤顺工业园_NodeB_Wcdma2100_1; GD深圳西乡贤顺工业园_LTE_1_OF],传输,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797771822,话音网,无线网,龙华新区,深圳,[深圳石岩警察训练基地北地面机房一],[GD深圳石岩警察训练基地北_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793900022,话音网,无线网,龙岗区,深圳,[深圳龙岗大埔二路野外水塔顶机房一],[GD深圳龙岗大埔二路_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799593222,话音网,无线网,龙岗区,深圳,[深圳水岸新都四至五期B1F机房一],[GD深圳龙岗水岸新都四五期_室分_BBU_1],动力配套,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802865422,话音网,无线网,龙华新区,深圳,[深圳龙华创业花园东十四楼机房一],[GD深圳龙华创业花园东_NodeB_Wcdma2100_1],动力配套,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804186222,话音网,无线网,坪山新区,深圳,[深圳葵涌盐坝光汇石油楼顶机房一],[GD深圳葵涌盐坝光汇石油_BTS_900_1],动力配套,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799178722,话音网,无线网,饶平县,潮州,[潮州钱东万山红山顶机房一],[GD潮州钱东万山红_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805905922,话音网,无线网,南山区,深圳,[深圳西丽阳光社区楼顶机房一],[西丽阳光社区-室外-3; GD深圳西丽阳光社区_LTE_1_OF; GD深圳西丽百旺信工业园西_NodeB_Wcdma2100_1; 西丽阳光社区-室外-1],动力配套,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807746622,话音网,无线网,南山区,深圳,[深圳南山南头老街七楼机房一],[GD深圳南山前海小区_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796630322,传输网,传输网,南山区,深圳,[深圳南山枫叶时尚酒店负一楼机房一; 深圳南山枫叶时尚酒店1F机房一],[GD深坂田综合楼_LTE_1_MF; GD深圳南山枫叶时尚酒店_LTE_1_OF; JZ-南山枫叶时尚酒店-南山UZ(PA1C5链)],传输,0,0,0,0,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791250922,话音网,无线网,宝安区,深圳,[深圳沙井共和工业西七层天面机房一],[GD深圳沙井共和工业西_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804524422,话音网,无线网,龙岗区,深圳,[深圳横岗信息学院图书馆楼顶机房一],[GD深圳横岗信息学院图书馆_LTE_1_OF],传输,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803653622,话音网,无线网,龙岗区,深圳,[深圳横岗水浸围七层天面机房一],[GD深圳横岗水浸围_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808025822,话音网,无线网,龙岗区,深圳,[深圳南澳大岭吓楼顶机房一],[GD深圳南澳大岭吓_NodeB_Wcdma2100_1],动力配套,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801050922,话音网,无线网,龙岗区,深圳,[深圳龙岗供电挂十三层天面机房一],[GD深圳龙岗供电挂_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797201522,话音网,无线网,龙岗区,深圳,[深圳龙岗吓坑顶楼机房一],[GD深圳龙岗吓坑_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
